publication,title,price,image_urls,state,link,address,lat,lng,size,desc
30-04-2013,"Apartamento T0, Ref: 480.004.140",400 €,"http://images.egorealestate.com/640x480/f8510400-0000-0500-0000-0000002be08b.jpg,http://images.egorealestate.com/640x480/f8510400-0000-0500-0000-0000002be08c.jpg,http://images.egorealestate.com/640x480/f8510400-0000-0500-0000-0000002be08d.jpg,http://images.egorealestate.com/640x480/f8510400-0000-0500-0000-0000002be08e.jpg,http://images.egorealestate.com/640x480/f8510400-0000-0500-0000-0000002be08f.jpg,http://images.egorealestate.com/640x480/f8510400-0000-0500-0000-0000002be090.jpg,http://images.egorealestate.com/640x480/f8510400-0000-0500-0000-0000002be091.jpg,http://images.egorealestate.com/640x480/f8510400-0000-0500-0000-0000002be092.jpg,http://images.egorealestate.com/640x480/f8510400-0000-0500-0000-0000002be093.jpg",Usado,"http://casa.sapo.pt/Apartamento-T0-Alugar-Lisboa-Alvalade-Av.-Igreja-perto.Transportes-Publicos,Centro-da-Cidade,Policia,Hospital,Escola-tem.Comercio,Escolas,Hall-de-Entrada-3b173cc4-b180-11e2-bf50-000c29fedca9.html?pn=8","Av. Igreja - Alvalade, Lisboa",38.7461524,-9.1336891,T0," Caro(a) cliente, apresento-lhe apartamento T0 na freguesia de Alvalade. Prédio do ano 1949, constituído por 3 andares e 2 apartamentos por piso, sem elevador. Apartamento T0, com área útil de 20m2 completado por, Hall de entrada (1,30m2) com Roupeiro, Cozinha (7,01m2) equipada com, Esquentador, Placa eléctrica, Maquina de lavar Roupa, Microondas e Arca frigorífico, Sala\Quarto (7,82m2), W c (3,24m2) completo. Para sua maior comodidade e conforto, este apartamento dispõem de janelas em todas as divisórias, com uma exposição Solar a Poente, pavimento em Cerâmica e Parquet, com uma zona envolvente distribuída por comércio de rua, bancos, escolas, espaços verdes, transportes. Para mais informações, disponha, bruno.figueiredo@predimed.pt ou 912 384 817 . "
26-04-2013,"Apartamento T1, Ref: 4249",450 €,"http://imagens.casa.sapo.pt/imoveis/640x480/53273979.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53273980.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53273981.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53273983.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53273984.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53273985.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53273986.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53273988.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53273989.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53273990.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53273991.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53273992.jpg",Recuperado,"http://casa.sapo.pt/Apartamento-T1-Alugar-Lisboa-Anjos-Mouraria-tem.Mobilado,Estacionamento-24164ffb-8a9b-4f1f-ab12-fe6592c66e83.html?pn=8","Mouraria - Anjos, Lisboa",38.7167888,-9.134801,T1, Apartamento Recuperado - Zona Sossegada - Fácil Estacionamento - Próximo Metro - Mobilado e Equipado 
03-05-2013,"Apartamento T2, Ref: 104702648",450 €,"http://imagens.casa.sapo.pt/imoveis/640x480/53343777.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53343781.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53343782.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53343783.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53343784.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53343785.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53343786.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53343787.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53343788.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53343789.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53343790.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53343791.jpg",Usado,http://casa.sapo.pt/Apartamento-T2-Alugar-Lisboa-Beato-Olaias-55c4ebba-57ee-4f96-a3c8-ab1c66c2eed9.html?pn=8,"Olaias - Beato, Lisboa",38.738521,-9.12175,T2," T2 nas Olaias, perto do mercado da Picheleira; com transportes à porta; a cinco minutos do centro da capital; cozinha semi-equipada; boa orientação solar.,Pronto habitar depois do dia 01/06/2013. "
13-05-2013,"Apartamento T2, Ref: 1327",400 €,"http://images.egorealestate.com/640x480/c9930400-0000-0500-0000-0000002eb0ff.JPG,http://images.egorealestate.com/640x480/c9930400-0000-0500-0000-0000002eb100.JPG,http://images.egorealestate.com/640x480/c9930400-0000-0500-0000-0000002eb102.JPG,http://images.egorealestate.com/640x480/c9930400-0000-0500-0000-0000002eb103.JPG,http://images.egorealestate.com/640x480/c9930400-0000-0500-0000-0000002eb105.JPG,http://images.egorealestate.com/640x480/c9930400-0000-0500-0000-0000002eb106.JPG,http://images.egorealestate.com/640x480/c9930400-0000-0500-0000-0000002eb107.JPG,http://images.egorealestate.com/640x480/c9930400-0000-0500-0000-0000002eb108.JPG,http://images.egorealestate.com/640x480/c9930400-0000-0500-0000-0000002eb109.JPG,http://images.egorealestate.com/640x480/c9930400-0000-0500-0000-0000002eb10a.JPG,http://images.egorealestate.com/640x480/c9930400-0000-0500-0000-0000002eb10b.JPG,http://images.egorealestate.com/640x480/c9930400-0000-0500-0000-0000002eb10c.JPG,http://images.egorealestate.com/640x480/c9930400-0000-0500-0000-0000002eb10d.JPG,http://images.egorealestate.com/640x480/c9930400-0000-0500-0000-0000002eb10e.JPG,http://images.egorealestate.com/640x480/c9930400-0000-0500-0000-0000002eb10f.JPG",Usado,"http://casa.sapo.pt/Apartamento-T2-Alugar-Lisboa-Santa-Maria-dos-Olivais-Moscavide-perto.Transportes-Publicos,Policia,Centro-da-Cidade,Escola-tem.Jardim,Marquise-19d56ff2-bbb5-11e2-ae29-000c29223929.html?pn=7","Moscavide - Santa Maria dos Olivais, Lisboa",38.774778,-9.102664,T2," Apartamento de três assoalhadas 65m2,remodelada, boas áreas, cozinha sem equipamento, marquise, chão flutuante.Situado no centro de Moscavide, estação da CP Moscavide a 3 minutos a pé. estação metropolitana de Moscavide (linha vermelha) a 5 minutos a pé, jardim do Passeio dos Heróis do Mar, EXPO-Norte. Autocarros Carris: ,,, 210(Noite). Andar c/ muita luz (2 frentes). Prédio remodelado. Zona sossegada, rua sem saida. Para mais informações contacte 918031239 "
13-05-2013,"Apartamento T1, Ref: MV-1322",450 €,"http://imagens.casa.sapo.pt/imoveis/640x480/53660374.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53660376.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53660377.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53660379.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53660380.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53660381.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53660382.jpg",Recuperado,"http://casa.sapo.pt/Apartamento-T1-Alugar-Lisboa-Anjos-Bairro-das-Colonias-com.Varanda-tem.Comercio,Transportes-publicos-2d518f5b-02c9-4bc4-9ff6-c454be3ec48f.html?pn=7","Bairro das Colónias - Anjos, Lisboa",38.7978096,-9.3734709,T1," Bairro das Colónias, T1 remodelado com duas frenstes (Nascente/Poente), com muita luminosidade, junto a espaços verdes, comércio, transportes públicos e serviços. "
11-05-2013,"Apartamento T1, Ref: MLXU7672",430 €,"http://imagens.casa.sapo.pt/imoveis/640x480/53512121.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53512122.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53512123.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53512124.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53512125.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53512126.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53512128.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53512129.jpg",Usado,"http://casa.sapo.pt/Apartamento-T1-Alugar-Lisboa-Nossa-Senhora-de-Fatima-Praca-de-Espanha-tem.Terraco,Cozinha-Equipada-6b617f77-dd96-4b9f-b931-47b39faa1cc5.html?pn=7","Praça de Espanha - Nossa Senhora de Fátima, Lisboa",38.737671,-9.158451,T1," MLXU7672 - Apartamento T1 (2ass) para arrendamento totalmente remodelado.,Terraço e cozinha equipada com Esquentador, fogão, frigorifico e maquina de lavar roupa.,Não perca esta oportunidade!!,Para mais informações contacte: 21 726 53 24, 96 98 28 126, 96 350 59 07 ou 96 602 49 86.,MediPred – Soluções Globais em Imobiliário – Visite-nos em WWW.MEDIPRED.PT "
13-05-2013,"Apartamento T0, Ref: APA_431",400 €,"http://images.egorealestate.com/640x480/15940400-0000-0500-0000-0000002f48ad.jpg,http://images.egorealestate.com/640x480/15940400-0000-0500-0000-0000002f48ae.jpg,http://images.egorealestate.com/640x480/15940400-0000-0500-0000-0000002f48af.jpg,http://images.egorealestate.com/640x480/15940400-0000-0500-0000-0000002f48b0.jpg,http://images.egorealestate.com/640x480/15940400-0000-0500-0000-0000002f48b1.jpg",Usado,"http://casa.sapo.pt/Apartamento-T0-Alugar-Lisboa-Sao-Domingos-de-Benfica-perto.Centro-da-Cidade,Policia,Hospital-com.Arrecadacao-tem.Jardim,Cozinha-Equipada,Comercio-ef343130-bbe9-11e2-a75a-000c29fedca9.html?pn=7","São Domingos de Benfica, Lisboa",38.7470356,-9.1732936,T0," Apartamento T0 muita luminosidade, cozinha equipada. ,Situado junto ao Jardim Zoológico, numa transversal da Estrada de Benfica, com todo o tipo de comércio, serviços e transportes. Disponível a partir de Julho.,Para mais informações ligue para 916950929 / 217121450 ou haviti.telheiras@haviti.com. "
13-05-2013,"Apartamento T0+1 , Ref: 9725",400 €,"http://imagens.casa.sapo.pt/imoveis/640x480/53571871.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53571872.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53571873.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53571874.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53571875.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53571876.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53571877.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53571878.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53571879.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53571880.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53571881.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53571882.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53571883.jpg",Recuperado,http://casa.sapo.pt/Apartamento-T0-Alugar-Lisboa-Nossa-Senhora-de-Fatima-Campo-Pequeno-tem.Marquise-16389f2c-b5fe-4b4a-9f32-df79239e89b2.html?pn=7,"Campo Pequeno - Nossa Senhora de Fátima, Lisboa",38.742556,-9.147974,T0+1," Apartamento T0+1 em Lisboa, junto ao Campo Pequeno, no prédio do centro comercial Arco Iris, totalmente remodelado, composto por: grande cozinha, wc e despensa, quarto e grande marquise. Para mais informações contacte-nos Telfs. 217816920 / 919889964 "
06-06-2013,"Apartamento T1, Ref: AR201/3908",450 €,"http://imagens.casa.sapo.pt/imoveis/640x480/53964140.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53964141.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53964142.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53964143.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53964144.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53964145.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53964146.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53964147.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53964148.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53964149.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53964150.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53964151.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53964152.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53964153.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53964154.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53964155.jpg",Usado,"http://casa.sapo.pt/Apartamento-T1-Alugar-Lisboa-Anjos-Bairro-das-Colonias-com.Varanda-tem.Hall-de-Entrada,Marquise-5c2b854f-fc91-4333-8c45-d3c592299728.html?pn=4","Bairro das Colónias - Anjos, Lisboa",38.7978096,-9.3734709,T1, Apartamento T1 em excelente estado de conservação. Obras de acabamentos com cerca de 1 ano. Tem uma sala com 20 m2; kitchenette completamente equipada; um quarto c/ 15 m2 com roupeiro; marquise comum à sala e quarto; um WC e Hall de entrada com 5 m2. A Rua Newton é paralela à Av. Almirante Reis para nascente-este. A zona é muito tranquila. Para aceder a mais fotos deste e outros imóveis visite-nos em www.abra.com.pt 
03-05-2013,"Apartamento T1, Ref: 3693",420 €,"http://imagens.casa.sapo.pt/imoveis/640x480/53364098.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53364099.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53364101.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53364102.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53364103.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53364104.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53364105.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53397433.jpg",Recuperado,http://casa.sapo.pt/Apartamento-T1-Alugar-Lisboa-Penha-de-Franca-General-Rocadas-tem.Logradouro-df697db5-f593-44c9-9fa3-2ea4b698fe63.html?pn=8,"General Roçadas - Penha de França, Lisboa",38.7262069,-9.1284097,T1," Apartamento perto da Praça Paiva Couceiro, junto a transportes, comercio, bancos. O apartamento foi remodelado recentemente e tem acesso a um Logradouro. Apartamento com cozinha semi equipada. Condições : não são permitidos animais, duas rendas e mais 300,00 euros de caução. As areas mencionadas são aproximadas. "
13-06-2013,"Apartamento T1, Ref: APA_121",450 €,"http://images.egorealestate.com/640x480/fb6d0500-0000-0500-0000-0000003a17c9.jpg,http://images.egorealestate.com/640x480/fb6d0500-0000-0500-0000-0000003a17ca.jpg,http://images.egorealestate.com/640x480/fb6d0500-0000-0500-0000-0000003a17cb.jpg,http://images.egorealestate.com/640x480/fb6d0500-0000-0500-0000-0000003a17cc.jpg,http://images.egorealestate.com/640x480/fb6d0500-0000-0500-0000-0000003a17cd.jpg,http://images.egorealestate.com/640x480/fb6d0500-0000-0500-0000-0000003a17ce.jpg,http://images.egorealestate.com/640x480/fb6d0500-0000-0500-0000-0000003a17cf.jpg,http://images.egorealestate.com/640x480/fb6d0500-0000-0500-0000-0000003a17d0.jpg",Usado,http://casa.sapo.pt/Apartamento-T1-Alugar-Lisboa-Lapa-Lapa-1524afec-d435-11e2-a8af-000c29fedca9.html?pn=3,"Lapa - Lapa, Lisboa",38.711075,-9.158443,T1," Apartamento T0, situado na Lapa, perto da Av Infante Santo. "
13-06-2013,Apartamento T1,450 €,"http://images.imoguia.com/I/Classified/640x480/eeae59b5-5cad-45ab-8a6c-2fa55ae3f8d7.jpg,http://images.imoguia.com/I/Classified/640x480/756618fa-62e9-471a-b7a9-ba2b153639b5.jpg,http://images.imoguia.com/I/Classified/640x480/7c341abd-b0c2-4bb6-8471-b5df9b0df0e1.jpg,http://images.imoguia.com/I/Classified/640x480/31bf8828-2370-4ed4-83c1-f732a368eaf9.jpg,http://images.imoguia.com/I/Classified/640x480/fceb08fe-eb84-4a0c-b08c-ab76072f88f6.jpg,http://images.imoguia.com/I/Classified/640x480/4340566b-7fe8-42ef-aaec-89d95a4d5b39.jpg,http://images.imoguia.com/I/Classified/640x480/72bea4ed-e7d1-482b-ac52-fe4683d59cec.jpg,http://images.imoguia.com/I/Classified/640x480/7be3fa37-a7fb-438d-82ad-11eb61be0aec.jpg,http://images.imoguia.com/I/Classified/640x480/cf808df0-17b0-4dbe-b27f-d1e6b2cbd761.jpg",Usado,"http://casa.sapo.pt/Apartamento-T1-Alugar-Lisboa-Nossa-Senhora-de-Fatima-Av.Forcas-Armadas-tem.Hospital,Varanda-8cd59cce-27c2-4097-98c5-2557f67a10c9.html?pn=3","Av.Forças Armadas - Nossa Senhora de Fátima, Lisboa",38.7461521,-9.159193,T1," Entrecampos, Cidade Universitária, 6º andar, 1 quarto amplo e sala de estar , c/ cozinha, despensa, 1 wc com banheira, 1 varanda fechada, soalheiro, junto ao Hospital Sta.Maria e várias Faculdades, a 5m da estação de metro. Telf ISABEL 965538911 "
03-05-2013,"Apartamento T1, Ref: PE405",430 €,"http://imagens.casa.sapo.pt/imoveis/640x480/53357041.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53357060.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53357064.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53357069.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53357075.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53357079.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53357084.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53357093.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53357101.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/53357106.jpg",Usado,"http://casa.sapo.pt/Apartamento-T1-Alugar-Lisboa-Nossa-Senhora-de-Fatima-tem.Terraco,Cozinha-Equipada-f5250716-8211-46d3-9c4a-d3b7e1dc97c6.html?pn=8","Nossa Senhora de Fátima, Lisboa",38.7407725,-9.1539178,T1," Apartamento de 2 assoalhadas localizado próximo da Estação de Comboios Rego e da Praça de Espanha. Imóvel remodelado. Cozinha equipada com frigorífico, esquentador, fogão e máquina de lavar roupa. Terraço privativo. Inserido em R/Chão.,Marque a sua visita sem custos através da nossa Linha de Apoio ao Cliente: 800 207 267.,Visite-nos em www.scalla.pt "
15-06-2013,Apartamento T2,400 €,"http://images.imoguia.com/I/Classified/640x480/36e16c38-fd1d-4fcb-b766-dea00cf348fc.jpg,http://images.imoguia.com/I/Classified/640x480/b7cb2d53-d4f0-4d1f-97c2-e1297753f953.jpg,http://images.imoguia.com/I/Classified/640x480/6de5719c-4164-4cff-b463-67a618bbedad.jpg,http://images.imoguia.com/I/Classified/640x480/335f3896-f035-4c75-bd51-6f4b98a050b9.jpg,http://images.imoguia.com/I/Classified/640x480/74603288-48ec-4105-9602-74ccf759554e.jpg,http://images.imoguia.com/I/Classified/640x480/fbb63e83-94b9-489f-832c-57d744ac9795.jpg",Recuperado,"http://casa.sapo.pt/Apartamento-T2-Alugar-Lisboa-Santo-Condestavel-Campo-de-Ourique-tem.Varanda,Hall-de-Entrada-021e357d-24ad-4439-98f2-78d8f6549665.html?pn=2","Campo de Ourique - Santo Condestável, Lisboa",38.714385,-9.169142,T2," Apartamento bem conservado em zona calma de Campo de Ourique. O apartamento é composto por um hall de entrada com 3m2, uma sala com 8m2 com janelas generosas com portadas. Conta com 2 quartos com 7m2 cada com pavimento em soalho de madeira ambos com janela, uma casa de banho com 2m2. tem ainda uma arrecadação com 3m2 e uma varanda com 3m2. A cozinha com 8m2 com gás canalizado está equipada. A zona envolvente é calma em zona privilegiada da freguesia de Santo Condestável.,Divisões:,Hall,Digite aqui a descrição m²,Quarto,Digite aqui a descrição m²,Quarto,Digite aqui a descrição m²,Sala de Estar,Digite aqui a descrição m² "
15-06-2013,Apartamento T1,380 €,"http://images.imoguia.com/I/Classified/640x480/42369faa-aabe-42e2-a213-4f7637b098ad.jpg,http://images.imoguia.com/I/Classified/640x480/3b888a38-02d9-4586-94e9-9bd8d0488d14.jpg,http://images.imoguia.com/I/Classified/640x480/a4c98772-1728-4f65-b13f-ea96c8e06c6e.jpg,http://images.imoguia.com/I/Classified/640x480/e8b02101-64a2-429e-b16b-99332d5707f8.jpg,http://images.imoguia.com/I/Classified/640x480/a58b4919-de08-4547-b9e2-4d077115bc81.jpg,http://images.imoguia.com/I/Classified/640x480/64a9fc11-9f8b-42a4-964f-8d32d22d77c9.jpg,http://images.imoguia.com/I/Classified/640x480/55bee939-8d5a-45cc-801f-4b940e04831a.jpg",Recuperado,"http://casa.sapo.pt/Apartamento-T1-Alugar-Lisboa-Socorro-Martim-Moniz-tem.Logradouro,Estacionamento-6a6d7113-f779-4dfd-b7b6-fe54febf400f.html?pn=2","Martim Moniz - Socorro, Lisboa",38.716812,-9.135749,T1," Prático apartamento, todo remodelado, pavimentado em soalho e com luz natural em abundância, situado em Villa recuperada. A casa é constituída por uma sala com 15 m2, com janela virada a Poente, um quarto com 9 m2, com janela virada a Nascente, uma cozinha com 6 m2, com logradouro de 6 m2 e equipada só com extintor e um WC com 3 m2 e poliban. A casa situa-se na parte antiga de Lisboa, junto ao Martim Moniz o que dificulta o estacionamento mas com fácil acesso à rede de transportes, nomeadamente Metro e Carris. A cozinha poderá ficar equipada com fogão, esquentador e frigorifico por €450.,Divisões:,Casa de Banho,Com poliban 3 m²,Corredor,Pavimentado em soalho 2 m²,Cozinha,Com logradouro, com exaustor 6 m²,Quarto,Pavimentado em soalho, com janela virada a Nascente 9 m²,Sala Comum,Pavimentada em soalho, com janela virada a Poente 15 m²"
17-06-2013,"Apartamento T2+1, Ref: 3749",450 €,"http://imagens.casa.sapo.pt/imoveis/640x480/54150429.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54150433.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54150434.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54150438.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54150439.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54150440.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54150441.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54150442.jpg",Usado,http://casa.sapo.pt/Apartamento-T2-Alugar-Lisboa-Prazeres-Janelas-Verdes-tem.Cozinha-Equipada-cee5febe-51a9-4ec0-8e5e-927c90c45d19.html?pn=1,"Janelas Verdes - Prazeres, Lisboa",38.7054972,-9.16036,T2+1," Apartamento localizado, nas Janelas Verdes, perto da Praça da Armada. Este apartamento está muito bem localizado, e está inserido num predio Pombalino em bos estado de conservação. O Apartamento tem muita luz solar, tem boas areas. Será alugado sem mobilia e sem cozinha equipada. Perto de transportes, comercio, restaurantes. As areas mencionadas são aproximadas. "
